subject	run	analysis_decision	sensitivity_exclude_candidate	pre_glm_decision	pre_glm_flag	bold_smoothed	bold_unsmoothed	brain_mask	events_long	events_stim	confounds_glm	main_include	strict_sensitivity_include
sub-13	1	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-01/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-01/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-01/confounds_standard.tsv	True	False
sub-13	2	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-02/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-02/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-02/confounds_standard.tsv	True	False
sub-13	3	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-03/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-03/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-03/confounds_standard.tsv	True	True
sub-13	4	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-04/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-04/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-04/confounds_standard.tsv	True	True
sub-13	5	KEEP	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-05/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-05/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-05/confounds_standard.tsv	True	True
sub-13	6	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-06/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-06/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-06/confounds_standard.tsv	True	True
sub-13	7	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-07/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-07/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-07/confounds_standard.tsv	True	False
sub-13	8	KEEP	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-08/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-08/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-08/confounds_standard.tsv	True	True
sub-13	9	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-09/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-09/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-13/run-09/confounds_standard.tsv	True	True
sub-14	1	KEEP	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-01/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-01/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-01/confounds_standard.tsv	True	True
sub-14	2	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-02/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-02/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-02/confounds_standard.tsv	True	True
sub-14	3	KEEP	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-03/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-03/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-03/confounds_standard.tsv	True	True
sub-14	4	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-04/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-04/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-04/confounds_standard.tsv	True	False
sub-14	5	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-05/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-05/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-05/confounds_standard.tsv	True	False
sub-14	6	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-06/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-06/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-06/confounds_standard.tsv	True	True
sub-14	7	KEEP	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-07/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-07/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-07/confounds_standard.tsv	True	True
sub-14	8	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-08/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-08/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-08/confounds_standard.tsv	True	False
sub-14	9	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-14/func/sub-14_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-09/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-09/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-14/run-09/confounds_standard.tsv	True	False
sub-15	1	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-01/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-01/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-01/confounds_standard.tsv	True	True
sub-15	2	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-02/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-02/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-02/confounds_standard.tsv	True	True
sub-15	3	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-03/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-03/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-03/confounds_standard.tsv	True	True
sub-15	4	KEEP	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-04/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-04/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-04/confounds_standard.tsv	True	True
sub-15	5	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-05/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-05/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-05/confounds_standard.tsv	True	True
sub-15	6	KEEP	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-06/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-06/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-06/confounds_standard.tsv	True	True
sub-15	7	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-07/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-07/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-07/confounds_standard.tsv	True	False
sub-15	8	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-08/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-08/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-08/confounds_standard.tsv	True	True
sub-15	9	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-15/func/sub-15_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-09/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-09/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-15/run-09/confounds_standard.tsv	True	False
sub-16	1	KEEP	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-16/func/sub-16_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-16/func/sub-16_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-16/func/sub-16_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-16/run-01/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-16/run-01/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-16/run-01/confounds_standard.tsv	True	True
